cust_id,gender,age,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,StreamingTV,StreamingMovies,Contract,MonthlyCharges,TotalCharges,Churn
1099,Female,66,1,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,20.35,20.35,No
6828,Male,19,12,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,21.05,262.05,No
5567,Male,30,3,Yes,Yes,Fiber optic,No,No,No,Yes,Yes,Month-to-month,94.6,279.55,Yes
1472,Male,55,36,Yes,No,Fiber optic,No,Yes,No,Yes,Yes,Month-to-month,94.7,3512.5,No
8063,Male,28,16,Yes,No,Fiber optic,Yes,No,No,Yes,Yes,Month-to-month,94.25,1483.25,Yes
687,Male,20,65,Yes,Yes,DSL,Yes,Yes,Yes,No,Yes,One year,72.45,4653.85,Yes
2080,Male,47,2,Yes,No,Fiber optic,No,Yes,No,No,No,Month-to-month,74.95,151.75,No
9661,Female,35,42,Yes,Yes,Fiber optic,Yes,No,Yes,Yes,Yes,Month-to-month,105.2,4400.75,Yes
2193,Male,58,72,Yes,No,Fiber optic,Yes,Yes,Yes,Yes,Yes,Two year,111.95,8033.1,No
5656,Male,16,62,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,19.85,1253.65,No
3462,Female,25,6,Yes,Yes,Fiber optic,No,Yes,No,Yes,No,Month-to-month,89.75,552.65,No
442,Male,48,48,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,20.05,1036,No
6733,Male,53,35,Yes,Yes,Fiber optic,Yes,No,Yes,Yes,Yes,Two year,108.95,4025.5,No
9503,Male,25,52,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,One year,19.65,928.4,No
4367,Female,24,1,No,No phone service,DSL,No,No,No,No,No,Month-to-month,24.9,24.9,No
3727,Male,43,6,Yes,Yes,Fiber optic,No,No,No,Yes,No,Month-to-month,82.85,460.25,Yes
3779,Female,25,71,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Two year,93.2,6506.15,No
6736,Female,35,67,Yes,No,Fiber optic,Yes,Yes,Yes,No,No,One year,84.8,5598.3,No
3915,Male,23,60,Yes,Yes,DSL,Yes,Yes,No,No,Yes,One year,71.75,4374.55,No
1360,Male,34,23,No,No phone service,DSL,No,No,No,No,No,Month-to-month,30.35,678.75,No
2724,Male,44,39,No,No phone service,DSL,No,No,Yes,Yes,Yes,One year,54.85,2191.7,No
4451,Male,45,15,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,One year,19.5,239.75,No
6646,Male,60,53,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Month-to-month,103.85,5485.5,Yes
3460,Male,31,24,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,24.2,609.05,No
5917,Female,60,37,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,19.35,683.75,No
5685,Female,22,5,Yes,No,Fiber optic,No,Yes,No,No,Yes,Month-to-month,83.6,404.2,Yes
5671,Female,68,50,Yes,Yes,Fiber optic,No,No,No,Yes,Yes,One year,100.65,5189.75,No
956,Female,20,54,Yes,No,Fiber optic,No,No,Yes,Yes,Yes,One year,94.1,5060.9,No
2325,Female,52,3,Yes,No,Fiber optic,Yes,No,No,No,No,Month-to-month,74.55,233.65,No
4250,Male,42,68,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,One year,108.45,7176.55,Yes
4482,Male,62,5,Yes,No,DSL,No,No,Yes,No,No,Month-to-month,56.15,291.45,No
8859,Male,23,33,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,20.35,689.75,No
440,Female,57,41,Yes,Yes,DSL,No,Yes,Yes,Yes,Yes,One year,80.55,3263.9,No
20,Female,52,34,No,No phone service,DSL,Yes,No,Yes,Yes,Yes,One year,61.25,1993.2,No
3752,Female,38,13,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,20.45,254.5,No
5025,Female,63,20,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,18.9,347.65,No
4698,Female,60,51,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,19.6,967.9,No
5095,Female,43,3,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,Month-to-month,91.5,242.95,Yes
2887,Female,64,41,Yes,No,DSL,No,No,No,No,No,Month-to-month,45.2,1841.9,No
4770,Female,47,13,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,19.45,232.1,No
4896,Male,48,35,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,25.45,809.25,No
1871,Male,61,12,Yes,No,Fiber optic,Yes,No,No,No,No,Month-to-month,80.85,866.45,Yes
9714,Male,62,4,Yes,No,Fiber optic,Yes,Yes,No,No,Yes,Month-to-month,94.9,360.55,No
2027,Female,18,43,No,No phone service,DSL,No,No,Yes,Yes,Yes,Month-to-month,49.05,2076.2,Yes
282,Female,41,12,No,No phone service,DSL,No,No,No,No,No,Month-to-month,29.3,355.9,No
9090,Male,28,68,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Month-to-month,105.3,7299.65,Yes
6595,Male,35,25,Yes,Yes,Fiber optic,No,Yes,No,Yes,No,Month-to-month,88.95,2291.2,Yes
7353,Female,47,7,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,One year,20.25,129.15,No
9835,Male,40,66,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,One year,110.85,7491.75,Yes
8008,Female,34,53,Yes,No,Fiber optic,Yes,Yes,Yes,Yes,Yes,One year,110.5,5835.5,No
7537,Male,19,63,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Month-to-month,109.4,7031.45,No
1555,Female,37,70,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Two year,114.2,7723.9,Yes
5649,Male,33,27,No,No phone service,DSL,No,No,No,No,Yes,Month-to-month,36.5,1032,Yes
519,Female,54,1,Yes,No,Fiber optic,No,No,No,No,No,Month-to-month,70.75,70.75,Yes
3363,Female,39,5,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,19.95,109.6,No
4750,Female,31,37,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,One year,19.6,727.8,No
6338,Male,35,3,No,No phone service,DSL,No,No,Yes,Yes,No,Month-to-month,40.15,130.75,Yes
1689,Female,42,12,Yes,Yes,Fiber optic,No,No,No,No,No,Month-to-month,76.6,893,No
4487,Female,41,38,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,One year,19.6,763.1,No
2959,Female,59,9,Yes,No,Fiber optic,No,No,Yes,No,Yes,Month-to-month,85.3,781.4,No
708,Male,21,13,Yes,Yes,DSL,Yes,No,No,No,Yes,Month-to-month,65.85,902.25,No
9253,Male,45,29,Yes,Yes,Fiber optic,No,No,No,Yes,Yes,Month-to-month,94.45,2653.65,Yes
7634,Female,56,47,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,20.05,1016.7,No
487,Male,38,61,Yes,Yes,Fiber optic,Yes,No,Yes,Yes,No,Month-to-month,99.4,5943.65,No
4079,Male,64,16,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,20,275.7,No
2516,Female,69,41,Yes,No,DSL,Yes,Yes,No,Yes,Yes,Two year,78.45,3126.45,No
57,Female,28,43,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,25.1,1070.15,No
9445,Female,31,36,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,No,Month-to-month,97.35,3457.9,Yes
6599,Female,45,6,Yes,No,DSL,No,No,No,No,Yes,Month-to-month,55,340.4,No
8331,Female,36,58,Yes,Yes,DSL,Yes,Yes,Yes,No,No,One year,71.1,4299.2,No
4003,Male,26,19,Yes,No,DSL,No,No,No,Yes,No,Month-to-month,61.55,1093.2,No
356,Male,63,11,Yes,No,DSL,No,No,No,No,No,Month-to-month,45.9,521.9,No
7325,Female,63,39,No,No phone service,DSL,Yes,Yes,No,No,No,One year,40.3,1630.4,No
4884,Female,50,8,Yes,No,Fiber optic,No,Yes,No,Yes,No,Month-to-month,87.1,713.6,No
3920,Female,61,26,Yes,Yes,DSL,No,No,No,No,No,Month-to-month,49.5,1265.65,No
3055,Female,23,53,Yes,No,Fiber optic,No,Yes,No,No,No,Month-to-month,73.8,4003.85,No
613,Female,35,70,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,19.2,1401.4,No
7568,Male,32,1,No,No phone service,DSL,No,No,No,Yes,Yes,Month-to-month,45.3,45.3,Yes
4458,Male,57,59,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,25,1510.5,No
5349,Male,36,2,Yes,No,Fiber optic,No,No,Yes,Yes,Yes,Month-to-month,94.95,178.1,Yes
1397,Male,47,7,No,No phone service,DSL,Yes,No,Yes,No,No,One year,35.3,264.8,No
3945,Female,65,12,Yes,No,DSL,No,No,No,No,No,Month-to-month,44.55,480.6,Yes
8097,Male,70,59,Yes,No,DSL,No,Yes,Yes,Yes,Yes,One year,76.75,4541.9,No
6013,Male,25,61,Yes,Yes,DSL,No,No,Yes,Yes,Yes,Two year,81,4976.15,No
401,Male,25,72,Yes,Yes,Fiber optic,Yes,No,Yes,Yes,Yes,Two year,105.55,7542.25,No
3387,Female,21,13,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,18.8,251.25,No
6096,Female,26,64,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,One year,24.9,1595.5,No
3797,Male,31,1,No,No phone service,DSL,No,No,No,No,No,Month-to-month,23.45,23.45,Yes
5081,Female,16,10,Yes,No,DSL,No,Yes,No,No,Yes,One year,64.9,685.55,No
2580,Female,21,65,Yes,No,DSL,Yes,Yes,Yes,No,No,One year,61.35,3874.1,No
8085,Female,34,62,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Two year,113.95,6891.4,No
9691,Female,45,55,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,One year,90.15,4916.95,No
9881,Female,23,25,Yes,Yes,DSL,No,Yes,No,No,No,Month-to-month,54.1,1373,No
9526,Male,62,1,No,No phone service,DSL,Yes,No,No,No,No,Month-to-month,29.7,29.7,Yes
8757,Male,60,1,Yes,No,DSL,Yes,No,No,No,No,Month-to-month,49.8,49.8,No
4523,Female,23,59,Yes,Yes,Fiber optic,No,Yes,No,Yes,Yes,Month-to-month,101.1,6039.9,Yes
1468,Male,35,64,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,24.4,1548.65,No
5119,Male,49,36,Yes,Yes,Fiber optic,No,No,No,Yes,Yes,Month-to-month,95,3440.25,No
8364,Female,46,3,Yes,Yes,DSL,No,No,No,No,No,Month-to-month,50.65,151.3,Yes
916,Male,35,61,Yes,Yes,DSL,Yes,No,Yes,No,Yes,Two year,69.9,4226.7,No
8319,Male,41,26,No,No phone service,DSL,No,Yes,No,Yes,No,One year,39.95,1023.75,No
3063,Female,60,1,Yes,No,DSL,No,No,No,No,Yes,Month-to-month,55.4,55.4,Yes
8775,Female,49,1,Yes,Yes,Fiber optic,No,Yes,No,Yes,No,Month-to-month,90.6,90.6,Yes
9625,Male,24,68,Yes,No,Fiber optic,Yes,Yes,Yes,Yes,Yes,Two year,103.25,7074.4,No
3097,Male,23,2,Yes,Yes,Fiber optic,No,No,No,Yes,No,Month-to-month,86.85,156.35,Yes
4024,Female,27,72,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,No,Two year,94.25,6849.75,No
7110,Female,18,71,No,No phone service,DSL,No,No,Yes,No,Yes,Two year,47.05,3263.6,No
7493,Male,45,57,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,20.55,1252.85,No
690,Male,60,4,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,19.65,67.55,No
9605,Female,30,1,Yes,No,Fiber optic,No,No,No,No,No,Month-to-month,70.2,70.2,No
9114,Male,67,72,Yes,Yes,DSL,Yes,Yes,Yes,No,Yes,Two year,81,5750,No
4700,Male,29,21,Yes,Yes,DSL,Yes,No,No,Yes,Yes,One year,75.9,1549.75,No
7711,Female,48,71,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,24.7,1810.55,No
3565,Female,41,29,Yes,Yes,Fiber optic,No,No,Yes,Yes,Yes,Month-to-month,99.05,2952.85,Yes
4627,Female,68,69,Yes,Yes,Fiber optic,Yes,No,Yes,Yes,Yes,Two year,110.25,7467.55,No
9795,Female,32,64,Yes,Yes,DSL,Yes,No,Yes,Yes,Yes,Two year,85,5484.4,No
8573,Male,43,16,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,19.75,294.9,No
7356,Female,64,4,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,One year,23.9,97.5,No
9249,Female,31,52,Yes,Yes,Fiber optic,Yes,Yes,No,Yes,Yes,One year,111.25,5916.45,Yes
5493,Male,69,2,Yes,No,DSL,Yes,No,Yes,No,No,Month-to-month,55.1,113.35,Yes
6286,Male,17,1,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,19.95,19.95,No
4819,Male,58,18,No,No phone service,DSL,No,No,No,No,No,Month-to-month,25.15,476.8,No
8654,Female,39,2,Yes,Yes,DSL,No,Yes,No,No,No,Month-to-month,54.15,101.65,No
5438,Female,20,19,Yes,No,DSL,No,Yes,No,No,Yes,Month-to-month,59.8,1130.85,No
9812,Female,19,40,Yes,Yes,Fiber optic,No,No,No,No,Yes,Month-to-month,83.85,3532.25,No
5553,Female,27,66,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,One year,104.9,6891.45,No
1228,Male,39,21,Yes,Yes,Fiber optic,No,No,No,No,No,Month-to-month,75.3,1570.7,No
4226,Male,66,8,Yes,No,DSL,No,Yes,No,Yes,No,Month-to-month,66.65,520.95,No
3831,Female,27,72,Yes,No,Fiber optic,Yes,Yes,Yes,Yes,Yes,Two year,109.5,7854.9,No
7445,Female,42,48,Yes,Yes,DSL,No,Yes,Yes,Yes,No,One year,73.85,3581.4,No
3308,Male,64,69,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,19.3,1447.9,No
9924,Male,41,72,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Two year,118.2,8547.15,No
80,Female,66,14,Yes,No,DSL,No,Yes,No,No,No,One year,51.45,727.85,No
6218,Male,26,6,Yes,No,DSL,No,Yes,No,Yes,No,Month-to-month,59.45,357.6,No
7337,Female,56,8,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,19.5,159.35,No
7609,Female,45,17,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,One year,19.55,280.85,No
623,Male,27,65,Yes,Yes,Fiber optic,Yes,No,No,No,Yes,One year,93.55,6069.25,No
7153,Female,41,57,Yes,No,DSL,Yes,No,Yes,No,No,One year,59.3,3274.35,No
871,Male,54,13,Yes,Yes,Fiber optic,No,No,Yes,Yes,Yes,Month-to-month,102.25,1359,Yes
9190,Male,49,19,Yes,No,Fiber optic,No,No,Yes,Yes,Yes,Month-to-month,95.9,1777.9,Yes
6198,Female,55,56,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,One year,109.8,6109.65,No
3317,Female,45,14,Yes,No,Fiber optic,No,No,No,No,Yes,Month-to-month,78.1,1122.4,No
4132,Male,61,52,No,No phone service,DSL,Yes,No,No,No,Yes,Month-to-month,39.9,2020.9,No
5614,Female,46,58,Yes,No,DSL,Yes,Yes,Yes,No,No,Two year,64.9,3795.45,No
1095,Female,35,47,Yes,Yes,Fiber optic,No,Yes,No,Yes,No,Month-to-month,95.05,4504.55,Yes
3896,Female,45,67,No,No phone service,DSL,No,No,Yes,Yes,Yes,Month-to-month,53.4,3579.15,No
9638,Male,20,2,No,No phone service,DSL,No,No,No,No,No,Month-to-month,24.9,49.7,No
3258,Male,18,6,Yes,No,DSL,No,No,No,No,No,Month-to-month,44.7,276.5,No
3726,Male,66,71,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Two year,114,8175.9,No
3190,Female,32,46,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,20.25,890.35,No
870,Female,64,5,Yes,No,DSL,Yes,No,No,No,No,Month-to-month,53.85,259.8,Yes
4833,Male,55,67,Yes,Yes,Fiber optic,Yes,Yes,No,No,No,Month-to-month,83.85,5588.8,No
3039,Male,45,3,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,20.2,50.6,No
178,Female,37,3,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,19.95,58,No
5385,Male,40,52,Yes,Yes,Fiber optic,Yes,No,Yes,Yes,Yes,Month-to-month,104.2,5568.35,Yes
3982,Female,45,42,Yes,Yes,DSL,No,No,No,No,No,Month-to-month,50.25,2203.65,Yes
5774,Male,33,50,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,One year,20.35,938.95,No
2322,Male,59,23,Yes,No,Fiber optic,Yes,Yes,No,No,Yes,Month-to-month,90,2024.1,No
5010,Female,27,67,No,No phone service,DSL,Yes,Yes,Yes,Yes,No,Two year,54.2,3623.95,No
4009,Female,33,25,Yes,No,Fiber optic,No,Yes,Yes,Yes,Yes,Month-to-month,99.5,2369.05,Yes
6383,Female,50,39,Yes,No,Fiber optic,Yes,Yes,No,Yes,Yes,One year,99.1,3877.95,No
8990,Female,38,69,Yes,Yes,DSL,Yes,Yes,No,No,No,Two year,66.9,4577.9,No
3069,Female,47,1,No,No phone service,DSL,No,No,No,No,No,One year,25.85,25.85,No
5222,Male,28,32,Yes,No,Fiber optic,No,No,No,Yes,Yes,Month-to-month,91.05,2871.5,No
3627,Female,34,9,Yes,No,Fiber optic,No,No,No,No,No,Month-to-month,71,672.55,Yes
7562,Female,39,16,Yes,No,Fiber optic,No,Yes,Yes,No,Yes,Month-to-month,93.2,1573.7,Yes
6685,Male,63,60,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,20.95,1270.55,No
8901,Female,38,72,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Two year,109.2,7711.45,No
4903,Male,48,5,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,19.35,126.05,Yes
118,Female,61,26,Yes,No,Fiber optic,Yes,No,No,Yes,No,Month-to-month,85.8,2193.65,No
6776,Male,58,3,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,19.85,64.55,Yes
3845,Male,38,2,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,19.65,31.2,No
5857,Female,36,2,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,One year,20.5,38.25,No
725,Female,48,36,Yes,Yes,DSL,Yes,No,Yes,Yes,Yes,One year,89.65,3348.1,No
4343,Male,37,7,Yes,No,Fiber optic,Yes,No,No,No,No,Month-to-month,74.35,533.6,No
9000,Female,54,60,No,No phone service,DSL,No,Yes,No,Yes,Yes,Two year,49.45,2907.55,No
3427,Female,65,19,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,Month-to-month,89.1,1620.8,No
7779,Male,66,45,Yes,Yes,DSL,Yes,No,Yes,No,Yes,Two year,75.15,3480.35,No
644,Male,44,4,Yes,No,Fiber optic,No,No,No,No,No,Month-to-month,70.65,293.85,No
4077,Female,16,31,Yes,Yes,Fiber optic,No,No,Yes,Yes,Yes,Month-to-month,104.2,3243.45,Yes
3154,Male,43,47,Yes,No,Fiber optic,Yes,No,Yes,No,Yes,Month-to-month,90.05,4137.2,No
2868,Male,23,1,Yes,No,Fiber optic,No,No,No,No,Yes,Month-to-month,79.25,79.25,Yes
4847,Female,54,1,Yes,No,DSL,No,No,No,No,No,Month-to-month,44.9,44.9,Yes
2220,Female,55,1,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,19.4,19.4,No
1658,Female,52,59,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Month-to-month,88.75,5348.65,No
6379,Male,17,10,Yes,No,Fiber optic,No,No,No,No,No,Month-to-month,70.1,659.65,Yes
2378,Male,61,35,Yes,Yes,Fiber optic,Yes,No,No,No,Yes,Month-to-month,91,3180.5,No
8650,Male,38,4,No,No phone service,DSL,No,No,Yes,No,No,Month-to-month,29.65,118.5,Yes
4377,Male,24,32,Yes,No,Fiber optic,Yes,Yes,No,No,Yes,One year,90.8,3023.85,No
475,Male,59,43,Yes,Yes,Fiber optic,No,Yes,No,No,No,Month-to-month,77.85,3365.85,Yes
1260,Male,38,4,Yes,No,DSL,No,No,No,No,Yes,Month-to-month,54.3,195.3,Yes
3719,Female,34,54,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,18.95,1031.1,No
6328,Female,62,11,Yes,Yes,Fiber optic,No,No,No,Yes,Yes,Month-to-month,95.15,997.65,Yes
201,Female,17,66,Yes,Yes,Fiber optic,Yes,No,No,Yes,Yes,Two year,102.4,6471.85,No
4937,Male,54,61,Yes,Yes,Fiber optic,No,No,Yes,Yes,Yes,One year,99.9,6241.35,No
2925,Male,20,72,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Two year,88.7,6501.35,No
6981,Male,59,44,No,No phone service,DSL,No,No,Yes,Yes,Yes,One year,54.3,2317.1,No
3413,Male,53,41,Yes,Yes,DSL,No,No,Yes,No,No,Month-to-month,55.7,2237.55,No
8033,Male,23,50,Yes,Yes,Fiber optic,Yes,No,Yes,Yes,Yes,One year,103.95,5231.3,No
4789,Male,57,47,Yes,Yes,Fiber optic,Yes,No,Yes,Yes,Yes,One year,110.85,5275.8,Yes
224,Male,31,8,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,20.15,165.5,No
7542,Male,55,18,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,20.05,358.5,No
4718,Male,18,72,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Two year,91.95,6614.9,No
2867,Male,29,1,Yes,No,Fiber optic,No,No,No,No,Yes,Month-to-month,80.5,80.5,Yes
8495,Female,26,42,Yes,Yes,DSL,No,No,Yes,No,No,Month-to-month,55.65,2421.75,No
